Team,Player,Week,Rank,Projected_Points,Actual_Points,Position,Total_Expected,Total_Actual,Point-Residuals
Hot Chubb Time  Machine 2,Justin Jefferson,1,5,17.87,39.4,WR,287.8,327.06,21.53
Hot Chubb Time  Machine 2,Justin Jefferson,2,6,19.73,10.8,WR,287.8,327.06,-8.93
Hot Chubb Time  Machine 2,Justin Jefferson,3,30,20.12,4.4,WR,287.8,327.06,-15.72
Hot Chubb Time  Machine 2,Justin Jefferson,4,13,17.93,31,WR,287.8,327.06,13.07
Hot Chubb Time  Machine 2,Justin Jefferson,5,16,18.45,30.32,WR,287.8,327.06,11.87
Hot Chubb Time  Machine 2,Justin Jefferson,6,18,19.25,16.7,WR,287.8,327.06,-2.55
Hot Chubb Time  Machine 2,Justin Jefferson,7,0,0,0,WR,287.8,327.06,0
Hot Chubb Time  Machine 2,Justin Jefferson,8,14,18.41,15.8,WR,287.8,327.06,-2.61
Hot Chubb Time  Machine 2,Justin Jefferson,9,15,18.02,25.5,WR,287.8,327.06,7.48
Hot Chubb Time  Machine 2,Justin Jefferson,10,22,19.68,35.3,WR,287.8,327.06,15.62
Hot Chubb Time  Machine 2,Justin Jefferson,11,24,21.38,6.3,WR,287.8,327.06,-15.08
Hot Chubb Time  Machine 2,Justin Jefferson,12,9,19.08,29.34,WR,287.8,327.06,10.26
Hot Chubb Time  Machine 2,Aaron Jones,1,21,15.71,10.6,RB,242.56,222.1,-5.11
Hot Chubb Time  Machine 2,Aaron Jones,2,25,15.35,32,RB,242.56,222.1,16.65
Hot Chubb Time  Machine 2,Aaron Jones,3,4,13.83,5.7,RB,242.56,222.1,-8.13
Hot Chubb Time  Machine 2,Aaron Jones,4,2,14.72,14.5,RB,242.56,222.1,-0.22
Hot Chubb Time  Machine 2,Aaron Jones,5,17,14.79,10,RB,242.56,222.1,-4.79
Hot Chubb Time  Machine 2,Aaron Jones,6,9,14.93,7.4,RB,242.56,222.1,-7.53
Hot Chubb Time  Machine 2,Aaron Jones,7,5,13.89,28.6,RB,242.56,222.1,14.71
Hot Chubb Time  Machine 2,Aaron Jones,8,12,13.67,19.7,RB,242.56,222.1,6.03
Hot Chubb Time  Machine 2,Aaron Jones,9,6,18.39,6.5,RB,242.56,222.1,-11.89
Hot Chubb Time  Machine 2,Aaron Jones,10,3,14.45,23.6,RB,242.56,222.1,9.15
Hot Chubb Time  Machine 2,Aaron Jones,11,8,15.09,14,RB,242.56,222.1,-1.09
Hot Chubb Time  Machine 2,Aaron Jones,12,16,15.29,18.9,RB,242.56,222.1,3.61
Hot Chubb Time  Machine 2,Nick Chubb,1,19,13.87,15.3,RB,216.04,234.4,1.43
Hot Chubb Time  Machine 2,Nick Chubb,2,9,14.87,32.3,RB,216.04,234.4,17.43
Hot Chubb Time  Machine 2,Nick Chubb,3,11,14.85,17.3,RB,216.04,234.4,2.45
Hot Chubb Time  Machine 2,Nick Chubb,4,18,16.37,20.7,RB,216.04,234.4,4.33
Hot Chubb Time  Machine 2,Nick Chubb,5,27,18.11,25.4,RB,216.04,234.4,7.29
Hot Chubb Time  Machine 2,Nick Chubb,6,2,17.24,8,RB,216.04,234.4,-9.24
Hot Chubb Time  Machine 2,Nick Chubb,7,7,16.34,18.7,RB,216.04,234.4,2.36
Hot Chubb Time  Machine 2,Nick Chubb,8,10,16.33,25.4,RB,216.04,234.4,9.07
Hot Chubb Time  Machine 2,Nick Chubb,9,0,0,0,RB,216.04,234.4,0
Hot Chubb Time  Machine 2,Nick Chubb,10,23,18.16,15.1,RB,216.04,234.4,-3.06
Hot Chubb Time  Machine 2,Nick Chubb,11,12,16.53,9.7,RB,216.04,234.4,-6.83
Hot Chubb Time  Machine 2,Nick Chubb,12,4,16.86,20.2,RB,216.04,234.4,3.34
Hot Chubb Time  Machine 2,Travis Etienne Jr.,1,5,13.56,8.5,RB,205.01,162.5,-5.06
Hot Chubb Time  Machine 2,Travis Etienne Jr.,2,28,10.27,8.3,RB,205.01,162.5,-1.97
Hot Chubb Time  Machine 2,Travis Etienne Jr.,3,27,9.89,10.5,RB,205.01,162.5,0.61
Hot Chubb Time  Machine 2,Travis Etienne Jr.,4,16,9.71,3.2,RB,205.01,162.5,-6.51
Hot Chubb Time  Machine 2,Travis Etienne Jr.,5,32,10.3,14.4,RB,205.01,162.5,4.1
Hot Chubb Time  Machine 2,Travis Etienne Jr.,6,28,10.26,12.8,RB,205.01,162.5,2.54
Hot Chubb Time  Machine 2,Travis Etienne Jr.,7,17,11.04,18.9,RB,205.01,162.5,7.86
Hot Chubb Time  Machine 2,Travis Etienne Jr.,8,13,15.03,25.2,RB,205.01,162.5,10.17
Hot Chubb Time  Machine 2,Travis Etienne Jr.,9,29,17.79,26.6,RB,205.01,162.5,8.81
Hot Chubb Time  Machine 2,Travis Etienne Jr.,10,20,18.93,10.3,RB,205.01,162.5,-8.63
Hot Chubb Time  Machine 2,Travis Etienne Jr.,11,0,0,0,RB,205.01,162.5,0
Hot Chubb Time  Machine 2,Travis Etienne Jr.,12,7,17.42,0.3,RB,205.01,162.5,-17.12
Hot Chubb Time  Machine 2,Courtland Sutton,1,3,12.82,11.2,WR,210.42,127.3,-1.62
Hot Chubb Time  Machine 2,Courtland Sutton,2,4,13.01,19.7,WR,210.42,127.3,6.69
Hot Chubb Time  Machine 2,Courtland Sutton,3,20,13.5,17.7,WR,210.42,127.3,4.2
Hot Chubb Time  Machine 2,Courtland Sutton,4,17,15.4,16.2,WR,210.42,127.3,0.8
Hot Chubb Time  Machine 2,Courtland Sutton,5,7,16.07,12.4,WR,210.42,127.3,-3.67
Hot Chubb Time  Machine 2,Courtland Sutton,6,8,16.79,3.4,WR,210.42,127.3,-13.39
Hot Chubb Time  Machine 2,Courtland Sutton,7,2,13.96,5.3,WR,210.42,127.3,-8.66
Hot Chubb Time  Machine 2,Courtland Sutton,8,23,13.29,2.3,WR,210.42,127.3,-10.99
Hot Chubb Time  Machine 2,Courtland Sutton,9,0,0,0,WR,210.42,127.3,0
Hot Chubb Time  Machine 2,Courtland Sutton,10,32,11.46,12.6,WR,210.42,127.3,1.14
Hot Chubb Time  Machine 2,Courtland Sutton,11,17,13.37,13,WR,210.42,127.3,-0.37
Hot Chubb Time  Machine 2,Courtland Sutton,12,25,13,13.5,WR,210.42,127.3,0.5
Hot Chubb Time  Machine 2,Darnell Mooney,1,20,11.62,1.8,WR,212.18,101.5,-9.82
Hot Chubb Time  Machine 2,Darnell Mooney,2,5,11.55,0.6,WR,212.18,101.5,-10.95
Hot Chubb Time  Machine 2,Darnell Mooney,3,4,9.73,4.3,WR,212.18,101.5,-5.43
Hot Chubb Time  Machine 2,Darnell Mooney,4,12,8.27,13.4,WR,212.18,101.5,5.13
Hot Chubb Time  Machine 2,Darnell Mooney,5,31,8.52,7.2,WR,212.18,101.5,-1.32
Hot Chubb Time  Machine 2,Darnell Mooney,6,15,8.17,13.8,WR,212.18,101.5,5.63
Hot Chubb Time  Machine 2,Darnell Mooney,7,9,10.5,8.3,WR,212.18,101.5,-2.2
Hot Chubb Time  Machine 2,Darnell Mooney,8,24,11.09,12,WR,212.18,101.5,0.91
Hot Chubb Time  Machine 2,Darnell Mooney,9,18,9.79,17.5,WR,212.18,101.5,7.71
Hot Chubb Time  Machine 2,Darnell Mooney,10,30,10.68,9.7,WR,212.18,101.5,-0.98
Hot Chubb Time  Machine 2,Darnell Mooney,11,27,10.5,12.9,WR,212.18,101.5,2.4
Hot Chubb Time  Machine 2,Darnell Mooney,12,2,11.03,0,WR,212.18,101.5,-11.03
Hot Chubb Time  Machine 2,Chase Edmonds,1,31,10.65,10.5,RB,174.07,52.1,-0.15
Hot Chubb Time  Machine 2,Chase Edmonds,2,32,12.93,5.1,RB,174.07,52.1,-7.83
Hot Chubb Time  Machine 2,Chase Edmonds,3,1,11.41,15.7,RB,174.07,52.1,4.29
Hot Chubb Time  Machine 2,Chase Edmonds,4,29,11.23,10,RB,174.07,52.1,-1.23
Hot Chubb Time  Machine 2,Chase Edmonds,5,28,9.33,0.1,RB,174.07,52.1,-9.23
Hot Chubb Time  Machine 2,Chase Edmonds,6,27,7.2,5.1,RB,174.07,52.1,-2.1
Hot Chubb Time  Machine 2,Chase Edmonds,7,9,6.29,1.7,RB,174.07,52.1,-4.59
Deshaunorable Discharge,Chase Edmonds,8,24,8.24,1.4,RB,174.07,52.1,-6.84
Deshaunorable Discharge,Chase Edmonds,9,0,0,0,RB,174.07,52.1,0
Deshaunorable Discharge,Chase Edmonds,10,8,5.82,1.9,RB,174.07,52.1,-3.92
Hot Chubb Time  Machine 2,Trey Lance,1,24,17.51,9.96,QB,284.03,12.46,-7.55
Hot Chubb Time  Machine 2,Trey Lance,2,18,17.98,2.5,QB,284.03,12.46,-15.48
Hot Chubb Time  Machine 2,Brandon Aiyuk,1,16,10.72,6.7,WR,184.92,178.1,-4.02
Hot Chubb Time  Machine 2,Brandon Aiyuk,2,3,10.66,11.3,WR,184.92,178.1,0.64
Hot Chubb Time  Machine 2,Brandon Aiyuk,3,1,11.59,12.9,WR,184.92,178.1,1.31
Hot Chubb Time  Machine 2,Brandon Aiyuk,4,21,12.38,7.7,WR,184.92,178.1,-4.68
Hot Chubb Time  Machine 2,Brandon Aiyuk,5,25,10.77,8.8,WR,184.92,178.1,-1.97
Hot Chubb Time  Machine 2,Brandon Aiyuk,6,27,9.98,28.3,WR,184.92,178.1,18.32
Hot Chubb Time  Machine 2,Brandon Aiyuk,7,29,11.1,15.2,WR,184.92,178.1,4.1
Hot Chubb Time  Machine 2,Brandon Aiyuk,8,21,12.58,20.1,WR,184.92,178.1,7.52
Hot Chubb Time  Machine 2,Brandon Aiyuk,9,0,0,0,WR,184.92,178.1,0
Hot Chubb Time  Machine 2,Brandon Aiyuk,10,8,11.9,12.4,WR,184.92,178.1,0.5
Hot Chubb Time  Machine 2,Brandon Aiyuk,11,14,11.73,16,WR,184.92,178.1,4.27
Hot Chubb Time  Machine 2,Brandon Aiyuk,12,13,12.09,11.5,WR,184.92,178.1,-0.59
Hot Chubb Time  Machine 2,Cole Kmet,1,8,7.89,0,TE,145.78,113.2,-7.89
Trash Trash,Cole Kmet,11,0,0,0,TE,145.78,113.2,0
Trash Trash,Cole Kmet,12,9,8.92,6.5,TE,145.78,113.2,-2.42
Hot Chubb Time  Machine 2,George Pickens,1,10,8.57,1.3,WR,147.03,128.7,-7.27
Hot Chubb Time  Machine 2,George Pickens,2,9,8.76,3.3,WR,147.03,128.7,-5.46
Hot Chubb Time  Machine 2,George Pickens,3,11,7.03,6.9,WR,147.03,128.7,-0.13
Hot Chubb Time  Machine 2,George Pickens,4,2,9.1,16.2,WR,147.03,128.7,7.1
Hot Chubb Time  Machine 2,George Pickens,5,22,9.92,14.3,WR,147.03,128.7,4.38
Hot Chubb Time  Machine 2,George Pickens,6,19,10.03,5.8,WR,147.03,128.7,-4.23
Hot Chubb Time  Machine 2,George Pickens,7,18,10.58,18.1,WR,147.03,128.7,7.52
Hot Chubb Time  Machine 2,George Pickens,8,6,10.69,0,WR,147.03,128.7,-10.69
Hot Chubb Time  Machine 2,George Pickens,9,0,0,0,WR,147.03,128.7,0
Hot Chubb Time  Machine 2,George Pickens,10,13,10.11,14.5,WR,147.03,128.7,4.39
Hot Chubb Time  Machine 2,George Pickens,11,10,9.78,18.3,WR,147.03,128.7,8.52
Hot Chubb Time  Machine 2,George Pickens,12,7,10.05,10.7,WR,147.03,128.7,0.65
Hot Chubb Time  Machine 2,Darrell Henderson Jr.,1,0,7.85,12.3,RB,195.14,73.5,4.45
Hot Chubb Time  Machine 2,Darrell Henderson Jr.,2,0,15.49,10.7,RB,195.14,73.5,-4.79
Hot Chubb Time  Machine 2,Darrell Henderson Jr.,3,0,10.68,1.7,RB,195.14,73.5,-8.98
Hot Chubb Time  Machine 2,Darrell Henderson Jr.,4,0,8.02,6.9,RB,195.14,73.5,-1.12
Hot Chubb Time  Machine 2,Darrell Henderson Jr.,5,0,8.73,7,RB,195.14,73.5,-1.73
Hot Chubb Time  Machine 2,Darrell Henderson Jr.,6,0,12.28,13.2,RB,195.14,73.5,0.92
Hot Chubb Time  Machine 2,Darrell Henderson Jr.,7,0,0,0,RB,195.14,73.5,0
Hot Chubb Time  Machine 2,Darrell Henderson Jr.,8,0,11.74,5,RB,195.14,73.5,-6.74
Corduroy Patterson,Darrell Henderson Jr.,9,0,7.33,5.6,RB,195.14,73.5,-1.73
Corduroy Patterson,Darrell Henderson Jr.,10,0,9.07,10.2,RB,195.14,73.5,1.13
Corduroy Patterson,Darrell Henderson Jr.,11,0,8.67,0.9,RB,195.14,73.5,-7.77
Corduroy Patterson,Darrell Henderson Jr.,12,0,0,0,RB,195.14,73.5,0
Hot Chubb Time  Machine 2,Kenneth Gainwell,1,6,6.57,11.2,RB,117.67,69.2,4.63
Hot Chubb Time  Machine 2,Kenneth Gainwell,2,21,6.89,2.8,RB,117.67,69.2,-4.09
Hot Chubb Time  Machine 2,Kenneth Gainwell,3,5,6.23,0.6,RB,117.67,69.2,-5.63
Hot Chubb Time  Machine 2,Kenneth Gainwell,4,24,6.73,8.7,RB,117.67,69.2,1.97
Hot Chubb Time  Machine 2,Romeo Doubs,1,31,9.79,8.8,WR,120.19,90,-0.99
Corduroy Patterson,Romeo Doubs,3,9,10.98,13.7,WR,120.19,90,2.72
Corduroy Patterson,Romeo Doubs,4,12,12.19,5.9,WR,120.19,90,-6.29
Corduroy Patterson,Romeo Doubs,5,2,11.74,6.1,WR,120.19,90,-5.64
Corduroy Patterson,Romeo Doubs,6,15,11.32,0,WR,120.19,90,-11.32
Corduroy Patterson,Romeo Doubs,7,22,10.3,16.2,WR,120.19,90,5.9
Corduroy Patterson,Romeo Doubs,8,30,10.58,2.8,WR,120.19,90,-7.78
Corduroy Patterson,Romeo Doubs,9,24,0,0,WR,120.19,90,0
Corduroy Patterson,Romeo Doubs,10,31,9.79,8.8,WR,120.19,90,-0.99
Hot Chubb Time  Machine 2,Ryan Succop,1,28,7.48,14,K,130.21,103,6.52
Hot Chubb Time  Machine 2,Ryan Succop,2,28,7.67,10,K,130.21,103,2.33
Hot Chubb Time  Machine 2,Ryan Succop,3,13,7.94,8,K,130.21,103,0.06
Hot Chubb Time  Machine 2,Ryan Succop,4,16,7.74,8,K,130.21,103,0.26
Hot Chubb Time  Machine 2,Ryan Succop,5,20,7.67,8,K,130.21,103,0.33
Hot Chubb Time  Machine 2,Ryan Succop,6,26,7.91,14,K,130.21,103,6.09
Hot Chubb Time  Machine 2,Ryan Succop,7,9,8.17,3,K,130.21,103,-5.17
Hot Chubb Time  Machine 2,Ryan Succop,8,8,8.06,10,K,130.21,103,1.94
Hot Chubb Time  Machine 2,Ryan Succop,9,27,8.01,11,K,130.21,103,2.99
Hot Chubb Time  Machine 2,Ryan Succop,10,9,8.2,2,K,130.21,103,-6.2
Hot Chubb Time  Machine 2,Ryan Succop,11,0,0,0,K,130.21,103,0
Hot Chubb Time  Machine 2,Ryan Succop,12,20,7.65,6,K,130.21,103,-1.65
Hot Chubb Time  Machine 2,Broncos D/ST,1,17,6.37,7,D/ST,86.8,98,0.63
Hot Chubb Time  Machine 2,Broncos D/ST,2,31,7.15,8,D/ST,86.8,98,0.85
Trash Trash,Broncos D/ST,4,19,7.35,6,D/ST,86.8,98,-1.35
Dessert Desperadoes,Broncos D/ST,7,17,6.37,7,D/ST,86.8,98,0.63
Dessert Desperadoes,Broncos D/ST,8,31,7.15,8,D/ST,86.8,98,0.85
Deshaunorable Discharge,Broncos D/ST,12,23,7,2,D/ST,86.8,98,-5
RightInThe McManus,Dalvin Cook,1,22,16.77,13.8,RB,258.49,218,-2.97
RightInThe McManus,Dalvin Cook,2,16,17.96,7.6,RB,258.49,218,-10.36
RightInThe McManus,Dalvin Cook,3,6,18.17,13.6,RB,258.49,218,-4.57
RightInThe McManus,Dalvin Cook,4,15,15.39,10.6,RB,258.49,218,-4.79
RightInThe McManus,Dalvin Cook,5,25,15.72,26.1,RB,258.49,218,10.38
RightInThe McManus,Dalvin Cook,6,23,16.35,15.3,RB,258.49,218,-1.05
RightInThe McManus,Dalvin Cook,7,0,0,0,RB,258.49,218,0
RightInThe McManus,Dalvin Cook,8,26,16.06,25.1,RB,258.49,218,9.04
RightInThe McManus,Dalvin Cook,9,5,17.07,13.6,RB,258.49,218,-3.47
RightInThe McManus,Dalvin Cook,10,12,15.55,23.6,RB,258.49,218,8.05
RightInThe McManus,Dalvin Cook,11,3,17.78,7.2,RB,258.49,218,-10.58
RightInThe McManus,Dalvin Cook,12,2,15.89,9.6,RB,258.49,218,-6.29
RightInThe McManus,Travis Kelce,1,32,14.26,26.1,TE,227.3,277.9,11.84
RightInThe McManus,Travis Kelce,2,15,15.98,10.1,TE,227.3,277.9,-5.88
RightInThe McManus,Travis Kelce,3,14,16.13,17.9,TE,227.3,277.9,1.77
RightInThe McManus,Travis Kelce,4,26,16.6,24.2,TE,227.3,277.9,7.6
RightInThe McManus,Travis Kelce,5,24,17.75,33.5,TE,227.3,277.9,15.75
RightInThe McManus,Travis Kelce,6,4,16.85,19.2,TE,227.3,277.9,2.35
RightInThe McManus,Travis Kelce,7,8,17.17,15.8,TE,227.3,277.9,-1.37
RightInThe McManus,Travis Kelce,8,0,0,0,TE,227.3,277.9,0
RightInThe McManus,Travis Kelce,9,28,17.32,20.6,TE,227.3,277.9,3.28
RightInThe McManus,Travis Kelce,10,25,19.49,20.1,TE,227.3,277.9,0.61
RightInThe McManus,Travis Kelce,11,15,19.6,35.5,TE,227.3,277.9,15.9
RightInThe McManus,Travis Kelce,12,12,18.6,15.7,TE,227.3,277.9,-2.9
RightInThe McManus,Terry McLaurin,1,23,14.24,13.8,WR,221.94,189.2,-0.44
RightInThe McManus,Terry McLaurin,2,30,14.34,12.2,WR,221.94,189.2,-2.14
RightInThe McManus,Terry McLaurin,3,6,13.27,16.2,WR,221.94,189.2,2.93
RightInThe McManus,Terry McLaurin,4,24,13.7,3.5,WR,221.94,189.2,-10.2
RightInThe McManus,Terry McLaurin,5,32,13.19,12.6,WR,221.94,189.2,-0.59
RightInThe McManus,Terry McLaurin,6,16,12.19,8.2,WR,221.94,189.2,-3.99
RightInThe McManus,Terry McLaurin,7,5,11.71,18.3,WR,221.94,189.2,6.59
RightInThe McManus,Terry McLaurin,8,7,12.13,16.6,WR,221.94,189.2,4.47
RightInThe McManus,Terry McLaurin,9,31,14.04,10.6,WR,221.94,189.2,-3.44
RightInThe McManus,Terry McLaurin,10,6,13.44,20.8,WR,221.94,189.2,7.36
RightInThe McManus,Terry McLaurin,11,4,14.68,9.6,WR,221.94,189.2,-5.08
RightInThe McManus,Terry McLaurin,12,27,16.3,9.3,WR,221.94,189.2,-7
RightInThe McManus,Brandin Cooks,1,7,13.67,15.2,WR,215.1,102.7,1.53
RightInThe McManus,Brandin Cooks,2,1,13.74,9.4,WR,215.1,102.7,-4.34
RightInThe McManus,Brandin Cooks,3,16,14.67,4.2,WR,215.1,102.7,-10.47
RightInThe McManus,Brandin Cooks,4,8,14.17,18.7,WR,215.1,102.7,4.53
RightInThe McManus,Brandin Cooks,5,23,13.77,6,WR,215.1,102.7,-7.77
RightInThe McManus,Brandin Cooks,6,0,0,0,WR,215.1,102.7,0
RightInThe McManus,Brandin Cooks,7,17,12.95,8.6,WR,215.1,102.7,-4.35
RightInThe McManus,Brandin Cooks,8,32,12.04,11.3,WR,215.1,102.7,-0.74
RightInThe McManus,Brandin Cooks,9,6,0,0,WR,215.1,102.7,0
RightInThe McManus,Brandin Cooks,10,12,10.97,8.2,WR,215.1,102.7,-2.77
RightInThe McManus,Brandin Cooks,11,15,9.58,10,WR,215.1,102.7,0.42
RightInThe McManus,Brandin Cooks,12,18,10.06,11.1,WR,215.1,102.7,1.04
RightInThe McManus,Devin Singletary,1,14,10.75,8.2,RB,188.72,155.2,-2.55
RightInThe McManus,Devin Singletary,2,8,11.35,4.1,RB,188.72,155.2,-7.25
RightInThe McManus,Devin Singletary,3,23,11.18,24.1,RB,188.72,155.2,12.92
RightInThe McManus,Devin Singletary,4,7,12.83,11.6,RB,188.72,155.2,-1.23
RightInThe McManus,Devin Singletary,5,11,13.8,5.6,RB,188.72,155.2,-8.2
RightInThe McManus,Devin Singletary,6,20,12.75,14.7,RB,188.72,155.2,1.95
RightInThe McManus,Devin Singletary,7,0,0,0,RB,188.72,155.2,0
RightInThe McManus,Devin Singletary,8,22,14.86,9.3,RB,188.72,155.2,-5.56
RightInThe McManus,Devin Singletary,9,9,11.54,8.8,RB,188.72,155.2,-2.74
RightInThe McManus,Devin Singletary,10,21,11.07,15.7,RB,188.72,155.2,4.63
RightInThe McManus,Devin Singletary,11,30,13.14,17.7,RB,188.72,155.2,4.56
RightInThe McManus,Devin Singletary,12,6,12.28,9,RB,188.72,155.2,-3.28
RightInThe McManus,Amari Cooper,1,25,11.62,4.7,WR,198.97,200.2,-6.92
RightInThe McManus,Amari Cooper,2,2,10.82,25.1,WR,198.97,200.2,14.28
RightInThe McManus,Amari Cooper,3,28,11.37,23.1,WR,198.97,200.2,11.73
RightInThe McManus,Amari Cooper,4,27,14.31,1.9,WR,198.97,200.2,-12.41
RightInThe McManus,Amari Cooper,5,8,12.74,20.6,WR,198.97,200.2,7.86
RightInThe McManus,Amari Cooper,6,9,12.52,14.4,WR,198.97,200.2,1.88
RightInThe McManus,Amari Cooper,7,26,14.38,10.4,WR,198.97,200.2,-3.98
RightInThe McManus,Amari Cooper,8,10,14.07,22.1,WR,198.97,200.2,8.03
RightInThe McManus,Amari Cooper,9,0,0,0,WR,198.97,200.2,0
RightInThe McManus,Amari Cooper,10,18,14.15,6.2,WR,198.97,200.2,-7.95
RightInThe McManus,Amari Cooper,11,22,13.02,31.3,WR,198.97,200.2,18.28
RightInThe McManus,Amari Cooper,12,19,13.11,16.4,WR,198.97,200.2,3.29
RightInThe McManus,Russell Wilson,1,18,19.13,17.8,QB,302.42,170.8,-1.33
RightInThe McManus,Russell Wilson,2,5,20.09,11.06,QB,302.42,170.8,-9.03
RightInThe McManus,Russell Wilson,3,3,17.79,9.06,QB,302.42,170.8,-8.73
RightInThe McManus,Russell Wilson,4,28,18.03,27.48,QB,302.42,170.8,9.45
RightInThe McManus,Russell Wilson,5,22,17.41,9.16,QB,302.42,170.8,-8.25
RightInThe McManus,Russell Wilson,6,19,16.91,13.82,QB,302.42,170.8,-3.09
RightInThe McManus,Russell Wilson,7,8,0,0,QB,302.42,170.8,0
RightInThe McManus,Russell Wilson,8,27,14.73,13.78,QB,302.42,170.8,-0.95
RightInThe McManus,Russell Wilson,9,0,0,0,QB,302.42,170.8,0
RightInThe McManus,Russell Wilson,10,30,14.28,14.24,QB,302.42,170.8,-0.04
RightInThe McManus,Russell Wilson,11,28,15.91,10.68,QB,302.42,170.8,-5.23
RightInThe McManus,Russell Wilson,12,13,14.46,8.48,QB,302.42,170.8,-5.98
RightInThe McManus,Rashaad Penny,1,13,13.18,8.7,RB,162.93,52.2,-4.48
RightInThe McManus,Rashaad Penny,2,1,12.24,1.5,RB,162.93,52.2,-10.74
RightInThe McManus,Rashaad Penny,3,18,11.25,7.9,RB,162.93,52.2,-3.35
RightInThe McManus,Rashaad Penny,4,6,11.03,28.7,RB,162.93,52.2,17.67
RightInThe McManus,Rashaad Penny,5,15,9.07,5.4,RB,162.93,52.2,-3.67
RightInThe McManus,Ravens D/ST,1,19,5.79,9,D/ST,119.59,114,3.21
RightInThe McManus,Ravens D/ST,2,7,5.87,2,D/ST,119.59,114,-3.87
RightInThe McManus,Ravens D/ST,3,25,5.45,8,D/ST,119.59,114,2.55
RightInThe McManus,Ravens D/ST,4,6,2.62,5,D/ST,119.59,114,2.38
RightInThe McManus,Ravens D/ST,5,8,5.1,8,D/ST,119.59,114,2.9
RightInThe McManus,Ravens D/ST,6,16,5.09,8,D/ST,119.59,114,2.91
RightInThe McManus,Ravens D/ST,7,14,4.1,11,D/ST,119.59,114,6.9
RightInThe McManus,Ravens D/ST,8,11,3.65,5,D/ST,119.59,114,1.35
RightInThe McManus,Ravens D/ST,9,27,4.11,11,D/ST,119.59,114,6.89
RightInThe McManus,Ravens D/ST,10,0,0,0,D/ST,119.59,114,0
RightInThe McManus,Ravens D/ST,11,23,6.16,16,D/ST,119.59,114,9.84
RightInThe McManus,Ravens D/ST,12,4,5.56,5,D/ST,119.59,114,-0.56
RightInThe McManus,Matthew Stafford,1,4,16.92,7.8,QB,285.7,108.38,-9.12
RightInThe McManus,Matthew Stafford,2,23,18.08,18.88,QB,285.7,108.38,0.8
RightInThe McManus,Matthew Stafford,3,25,18.7,10.16,QB,285.7,108.38,-8.54
RightInThe McManus,Matthew Stafford,4,3,16.33,6.76,QB,285.7,108.38,-9.57
RightInThe McManus,Matthew Stafford,5,6,14.8,10.32,QB,285.7,108.38,-4.48
Hot Chubb Time  Machine 2,Matthew Stafford,6,13,14.95,11.82,QB,285.7,108.38,-3.13
RightInThe McManus,Skyy Moore,1,14,5.43,4,WR,134.97,35.6,-1.43
RightInThe McManus,Skyy Moore,2,8,2.77,0,WR,134.97,35.6,-2.77
RightInThe McManus,Skyy Moore,3,7,1.43,-2,WR,134.97,35.6,-3.43
RightInThe McManus,Skyy Moore,4,19,0.72,5.1,WR,134.97,35.6,4.38
RightInThe McManus,Brandon McManus,1,9,8.12,10,K,139.43,104,1.88
RightInThe McManus,Brandon McManus,2,25,8.32,12,K,139.43,104,3.68
RightInThe McManus,Brandon McManus,3,1,8.3,4,K,139.43,104,-4.3
RightInThe McManus,Brandon McManus,4,17,7.66,5,K,139.43,104,-2.66
RightInThe McManus,Brandon McManus,5,18,7.69,10,K,139.43,104,2.31
RightInThe McManus,Brandon McManus,6,23,6.86,13,K,139.43,104,6.14
RightInThe McManus,Brandon McManus,7,13,8.24,3,K,139.43,104,-5.24
RightInThe McManus,Brandon McManus,8,12,7.51,3,K,139.43,104,-4.51
RightInThe McManus,Brandon McManus,9,0,0,0,K,139.43,104,0
RightInThe McManus,Brandon McManus,10,6,7,4,K,139.43,104,-3
RightInThe McManus,Brandon McManus,11,17,7.35,13,K,139.43,104,5.65
RightInThe McManus,Brandon McManus,12,9,6.47,3,K,139.43,104,-3.47
RightInThe McManus,Treylon Burks,1,12,7.95,8.5,WR,163.84,74.1,0.55
RightInThe McManus,Treylon Burks,2,22,8.15,8.7,WR,163.84,74.1,0.55
RightInThe McManus,Treylon Burks,3,17,10.87,3.1,WR,163.84,74.1,-7.77
RightInThe McManus,Treylon Burks,4,7,9.96,3.8,WR,163.84,74.1,-6.16
RightInThe McManus,Treylon Burks,5,15,0,0,WR,163.84,74.1,0
RightInThe McManus,Treylon Burks,6,0,0,0,WR,163.84,74.1,0
RightInThe McManus,Treylon Burks,7,7,0,0,WR,163.84,74.1,0
RightInThe McManus,Treylon Burks,8,4,0,0,WR,163.84,74.1,0
RightInThe McManus,Treylon Burks,9,29,0,0,WR,163.84,74.1,0
RightInThe McManus,Treylon Burks,10,1,6.11,5.4,WR,163.84,74.1,-0.71
RightInThe McManus,Treylon Burks,11,5,7.61,18.1,WR,163.84,74.1,10.49
RightInThe McManus,Treylon Burks,12,10,9.57,17,WR,163.84,74.1,7.43
RightInThe McManus,Khalil Herbert,1,1,6.16,11.3,RB,108.93,106.5,5.14
RightInThe McManus,Khalil Herbert,2,22,5.6,5.1,RB,108.93,106.5,-0.5
RightInThe McManus,Khalil Herbert,3,32,6.34,30.9,RB,108.93,106.5,24.56
RightInThe McManus,Khalil Herbert,4,17,14.81,11.1,RB,108.93,106.5,-3.71
RightInThe McManus,Khalil Herbert,5,21,9.51,1.1,RB,108.93,106.5,-8.41
RightInThe McManus,Khalil Herbert,6,5,7.29,7.4,RB,108.93,106.5,0.11
